,chembl_id,value,smiles
97,CHEMBL1081413,50000.0,CN1C(=O)[C@@](C)(O)C(=O)[C@@H]1Cc1ccc2c(c1)CC(C(C)(C)O)O2
98,CHEMBL1081445,40000.0,C=C1C[C@@H](OC(C)=O)/C=C(\COC(C)=O)CC[C@@H]2/C(=C\[C@H](O)C=C(C)C)C(=O)OC[C@@H]12
99,CHEMBL1081517,680.0,C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@@]1(COC3=O)[C@@H]2[C@H]3OC[C@]2(C)CC[C@H]1O3
100,CHEMBL1081584,14000.0,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12
101,CHEMBL1081586,22900.0,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)[C@@H](O)C[C@H]12
102,CHEMBL1081799,40000.0,C=C1C[C@@H](OC(C)=O)/C=C(\C)CC[C@@H]2/C(=C\[C@H](O)C=C(C)C)C(=O)O[C@H](O)[C@@H]12
103,CHEMBL1081826,775.0,COC(=O)Nc1cnc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)s1
104,CHEMBL1081996,55.0,FC(F)(F)c1ccccc1OC1CCN(c2ncc(-c3ncco3)s2)CC1
105,CHEMBL1081997,65.0,FC(F)(F)c1ccccc1OC1CCN(c2ncc(-c3nnco3)s2)CC1
106,CHEMBL1082071,10000.0,C=C1[C@@H]2C[C@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2C[C@H](O)C(C)(C)[C@H]4[C@H](O)OC[C@@]243)[C@@H]1OC(C)=O
107,CHEMBL1082072,10000.0,C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]12CO[C@H]4O[C@@H](O)[C@](C)(CC[C@@H]1OC3=O)[C@@H]42
108,CHEMBL1082073,10000.0,C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]12CO[C@@H]4O[C@H](O)[C@](C)(CC[C@@H]1OC3=O)[C@@H]42
109,CHEMBL1082723,17500.0,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12
110,CHEMBL1083838,100000.0,O=C1Nc2ccc(I)cc2/C1=C1/Nc2ccccc2C1=O
111,CHEMBL1084651,7.0,O=C(O)c1c(-c2ccc[nH]2)[nH]c2ccccc2c1=O
112,CHEMBL1084746,100000.0,CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)ccc(O)c1O
113,CHEMBL1084808,200000.0,CN1CCN(c2nccc(NCc3ccccc3)n2)CC1
114,CHEMBL1084923,3200.0,C[C@@]1(CO)CCC[C@]2(C)[C@H]3C[C@@]45O[C@@H]4C(=O)[C@]4(CO)O[C@@H]4[C@]5(O)CC3=CC[C@@H]12
115,CHEMBL1084939,100000.0,O=C1Nc2ccc(Cl)cc2/C1=C1/Nc2ccccc2C1=O
116,CHEMBL1085588,100000.0,Cn1c2cc([S+](C)[O-])sc2c2cnn(Cc3cccc(N)c3)c(=O)c21
